DR_NO;Date Rptd;AREA NAME;Crm Cd Desc
201406872;02/18/2020 12:00:00 AM;Pacific    ;BATTERY - SIMPLE ASSAULT                                
201407822;03/06/2020 12:00:00 AM;Pacific    ;BURGLARY FROM VEHICLE                                   
201409549;04/13/2020 12:00:00 AM;Pacific    ;THEFT PLAIN - PETTY ($950 & UNDER)                      
201419659;11/03/2020 12:00:00 AM;Pacific    ;CRIMINAL THREATS - NO WEAPON DISPLAYED                  
201406054;02/05/2020 12:00:00 AM;Pacific    ;THEFT PLAIN - PETTY ($950 & UNDER)                      
201413332;07/06/2020 12:00:00 AM;Pacific    ;VEHICLE, STOLEN - OTHER (MOTORIZED SCOOTERS, BIKES, ETC)
201413207;07/03/2020 12:00:00 AM;Pacific    ;THEFT PLAIN - PETTY ($950 & UNDER)                      
201420382;11/16/2020 12:00:00 AM;Pacific    ;BATTERY - SIMPLE ASSAULT                                
211410682;04/30/2021 12:00:00 AM;Pacific    ;VEHICLE - STOLEN                                        
201421515;12/09/2020 12:00:00 AM;Pacific    ;BURGLARY FROM VEHICLE                                   
201417285;09/16/2020 12:00:00 AM;Pacific    ;EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)              
201417757;09/24/2020 12:00:00 AM;Pacific    ;BIKE - STOLEN                                           
201408759;03/22/2020 12:00:00 AM;Pacific    ;BATTERY - SIMPLE ASSAULT                                
201415055;08/03/2020 12:00:00 AM;Pacific    ;BURGLARY FROM VEHICLE                                   
201416742;09/05/2020 12:00:00 AM;Pacific    ;BURGLARY                                                
201411076;05/18/2020 12:00:00 AM;Pacific    ;BURGLARY                                                
201400903;09/12/2020 12:00:00 AM;Pacific    ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
201410241;04/28/2020 12:00:00 AM;Pacific    ;OTHER MISCELLANEOUS CRIME                               
201418713;10/15/2020 12:00:00 AM;Pacific    ;INTIMATE PARTNER - SIMPLE ASSAULT                       
201415579;08/16/2020 12:00:00 AM;Pacific    ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
201421611;12/14/2020 12:00:00 AM;Pacific    ;BATTERY - SIMPLE ASSAULT                                
201416023;08/24/2020 12:00:00 AM;Pacific    ;PURSE SNATCHING                                         
201410315;05/01/2020 12:00:00 AM;Pacific    ;BATTERY - SIMPLE ASSAULT                                
201417139;09/13/2020 12:00:00 AM;Pacific    ;INTIMATE PARTNER - SIMPLE ASSAULT                       
201407141;02/17/2020 12:00:00 AM;Pacific    ;INTIMATE PARTNER - SIMPLE ASSAULT                       
201417283;09/16/2020 12:00:00 AM;Pacific    ;EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)              
201406181;02/06/2020 12:00:00 AM;Pacific    ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
